"dbp_uri","name","developer","publisher","release_date","homepage","mode","ign","metacritic"
"http://dbpedia.org/resource/NHL_Slapshot","NHL Slapshot","http://dbpedia.org/resource/EA_Canada","http://dbpedia.org/resource/EA_Sports",2016-09-10,"http://nhlslapshot.easports.com/","http://dbpedia.org/resource/Multiplayer_video_game",80,76
"http://dbpedia.org/resource/Deus_Ex:_Mankind_Divided","Deus Ex: Mankind Divided","http://dbpedia.org/resource/Eidos_Montreal","http://dbpedia.org/resource/Square_Enix",2016-08-23,"http://www.deusex.com/","http://dbpedia.org/resource/Single-player_video_game",92.0,83
"http://dbpedia.org/resource/Dark_Age_of_Camelot","Dark Age of Camelot","http://dbpedia.org/resource/Mythic_Entertainment","http://dbpedia.org/resource/Wanadoo_Edition",2001-10-10,"http://www.darkageofcamelot.com/","http://dbpedia.org/resource/Multiplayer",900,88
"http://dbpedia.org/resource/Rayman_Origins","Rayman Origins","http://dbpedia.org/resource/Ubisoft_Paris","http://dbpedia.org/resource/Ubisoft",2011-11-15,"http://raymanorigins.ubi.com","http://dbpedia.org/resource/Multiplayer_video_game",95.0,71
"http://dbpedia.org/resource/Dynasty_Warriors_Vol._2","Dynasty Warriors Vol. 2","http://dbpedia.org/resource/Koei_Tecmo","http://dbpedia.org/resource/Koei",1924-10-06,"http://www.koei.com","http://dbpedia.org/resource/Multiplayer",54.0,57
"http://dbpedia.org/resource/Astro_Boy:_Omega_Factor","Astro Boy: Omega Factor","http://dbpedia.org/resource/SEGA_Hitmaker","http://dbpedia.org/resource/Sony_Pictures_Television",2018-08-03,"https://web.archive.org/web/20080919090010/http:/astroboy-gba.sega.jp:80/","http://dbpedia.org/resource/Single-player_video_game",88.0,85
"http://dbpedia.org/resource/Planetary_Annihilation","Planetary Annihilation","http://dbpedia.org/resource/Uber_Entertainment","http://dbpedia.org/resource/Uber_Entertainment",2014-09-05,"http://planetaryannihilation.com/","http://dbpedia.org/resource/Multiplayer",48.0,62
"http://dbpedia.org/resource/Castlevania:_Lords_of_Shadow_2","Castlevania: Lords of Shadow 2","http://dbpedia.org/resource/MercurySteam","http://dbpedia.org/resource/Konami",2014-02-25,"http://www.konami-castlevania.com/castlevania-lords-of-shadow-2/","http://dbpedia.org/resource/Single-player_video_game",65.0,58
"http://dbpedia.org/resource/Untold_Legends:_Brotherhood_of_the_Blade","Untold Legends: Brotherhood of the Blade","http://dbpedia.org/resource/Sony_Online_Entertainment","http://dbpedia.org/resource/Sony_Online_Entertainment",2005-03-22,"http://untoldlegends.station.sony.com/brotherhoodoftheblade/","http://dbpedia.org/resource/Multiplayer_video_game",76.0,68
"http://dbpedia.org/resource/Need_for_Speed_Rivals","Need for Speed Rivals","http://dbpedia.org/resource/Ghost_Games","http://dbpedia.org/resource/Electronic_Arts",2013-11-15,"http://www.needforspeed.com/rivals","http://dbpedia.org/resource/Multiplayer_video_game",80,75
"http://dbpedia.org/resource/Driver_76","Driver 76","http://dbpedia.org/resource/Ubisoft_Reflections","http://dbpedia.org/resource/Ubisoft",2010-05-07,"http://driver.ubi.com/","http://dbpedia.org/resource/Multiplayer",45.0,57
"http://dbpedia.org/resource/Lost_Odyssey","Lost Odyssey","http://dbpedia.org/resource/Feelplus","http://dbpedia.org/resource/Microsoft_Game_Studios",2007-12-06,"https://web.archive.org/web/20100121174612/http:/lostodyssey.jp/","http://dbpedia.org/resource/Single-player_video_game",82.0,78
"http://dbpedia.org/resource/Mario_Golf_(video_game)","Mario Golf (video game)","http://dbpedia.org/resource/Camelot_Software_Planning","http://dbpedia.org/resource/Nintendo",1999-06-11,"https://www.nintendo.co.jp/n01/n64/software/nus_p_nmfj/index.html","http://dbpedia.org/resource/Multiplayer_game",80,91
"http://dbpedia.org/resource/Folklore_(video_game)","Folklore (video game)","http://dbpedia.org/resource/Game_Republic","http://dbpedia.org/resource/Sony_Computer_Entertainment",2012-10-07,"http://www.jp.playstation.com/scej/title/folks/","http://dbpedia.org/resource/Single-player_video_game",90,75
"http://dbpedia.org/resource/Dear_Esther","Dear Esther","http://dbpedia.org/resource/The_Chinese_Room","http://dbpedia.org/resource/The_Chinese_Room",2012-02-14,"http://dear-esther.com/","http://dbpedia.org/resource/Single-player_video_game",80,75
"http://dbpedia.org/resource/Medal_of_Honor:_Allied_Assault","Medal of Honor: Allied Assault","http://dbpedia.org/resource/2015,_Inc.","http://dbpedia.org/resource/Aspyr",2015-02-02,"http://www.medalofhonor.com/game/allied-assault","http://dbpedia.org/resource/Multiplayer_video_game",93.0,91
"http://dbpedia.org/resource/Torchlight_II","Torchlight II","http://dbpedia.org/resource/Runic_Games","http://dbpedia.org/resource/Runic_Games",2012-09-20,"http://torchlight2game.com/","http://dbpedia.org/resource/Multiplayer_video_game",91.0,88
"http://dbpedia.org/resource/Time_Crisis:_Razing_Storm","Time Crisis: Razing Storm","http://dbpedia.org/resource/Nex_Entertainment","http://dbpedia.org/resource/Namco_Bandai_Games",2019-10-10,"http://www.time-crisis.com/","http://dbpedia.org/resource/Multiplayer_video_game",40,58
"http://dbpedia.org/resource/Skylanders:_Spyro's_Adventure","Skylanders: Spyro's Adventure","http://dbpedia.org/resource/Toys_for_Bob","http://dbpedia.org/resource/Activision",2011-10-13,"http://www.skylandersgame.com","http://dbpedia.org/resource/Multiplayer_video_game",80,77
"http://dbpedia.org/resource/God_of_War_III","God of War III","http://dbpedia.org/resource/SCE_Santa_Monica_Studio","http://dbpedia.org/resource/Sony_Computer_Entertainment",2010-03-16,"http://godofwar.playstation.com","http://dbpedia.org/resource/Single-player_video_game",88.0,81
"http://dbpedia.org/resource/Gradius_Advance","Gradius Advance","http://dbpedia.org/resource/Mobile21","http://dbpedia.org/resource/Konami",2012-11-01,"https://web.archive.org/web/20020602034244/http:/www.mobile21.co.jp/gradius/gra_index.html","http://dbpedia.org/resource/Single-player_video_game",75.0,78
"http://dbpedia.org/resource/The_Settlers:_Heritage_of_Kings","The Settlers: Heritage of Kings","http://dbpedia.org/resource/Ubisoft_Blue_Byte","http://dbpedia.org/resource/Ubisoft",1924-02-05,"http://www.ubi.com/US/Games/Info.aspx?pId=1095","http://dbpedia.org/resource/Multiplayer_online_game",65.0,58
"http://dbpedia.org/resource/Plants_vs._Zombies","Plants vs. Zombies","http://dbpedia.org/resource/PopCap_Games","http://dbpedia.org/resource/PopCap_Games",2009-05-05,"http://www.popcap.com/plants-vs-zombies-1","http://dbpedia.org/resource/Multiplayer_video_game",90,88
"http://dbpedia.org/resource/Radiant_Historia","Radiant Historia","http://dbpedia.org/resource/Atlus","http://dbpedia.org/resource/Atlus",1922-02-10,"http://atlus.com/radianthistoria/","http://dbpedia.org/resource/Single-player_video_game",85.0,85
"http://dbpedia.org/resource/Dead_Nation","Dead Nation","http://dbpedia.org/resource/Climax_Studios","http://dbpedia.org/resource/Sony_Computer_Entertainment",2010-11-30,"http://uk.playstation.com/games-media/games/detail/item228392/Dead-Nation%99/","http://dbpedia.org/resource/Multiplayer_video_game",75.0,77
"http://dbpedia.org/resource/Metro:_Last_Light","Metro: Last Light","http://dbpedia.org/resource/4A_Games","http://dbpedia.org/resource/Deep_Silver",2013-09-10,"http://www.enterthemetro.com/","http://dbpedia.org/resource/Single-player_video_game",72.0,80
"http://dbpedia.org/resource/Final_Fantasy_Fables:_Chocobo's_Dungeon","Final Fantasy Fables: Chocobo's Dungeon","http://dbpedia.org/resource/H.a.n.d.","http://dbpedia.org/resource/Square_Enix",1930-07-08,"http://www.chocobo.com/","http://dbpedia.org/resource/Single_player",84.0,76
"http://dbpedia.org/resource/Lego_Harry_Potter:_Years_1–4","Lego Harry Potter: Years 1–4","http://dbpedia.org/resource/Traveller's_Tales","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",2010-06-29,"http://games.kidswb.com/official-site/lego-harry-potter/","http://dbpedia.org/resource/Multiplayer_video_game",85.0,80
"http://dbpedia.org/resource/Cities_XL","Cities XL","http://dbpedia.org/resource/Monte_Cristo_(company)","http://dbpedia.org/resource/Monte_Cristo_(company)",2009-10-08,"http://www.citiesxl.com","http://dbpedia.org/resource/Multiplayer",81.0,69
"http://dbpedia.org/resource/Looney_Tunes:_Acme_Arsenal","Looney Tunes: Acme Arsenal","http://dbpedia.org/resource/Redtribe","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment",1930-11-07,"https://web.archive.org/web/20081101220038/http:/looneytunes.warnerbros.com/acmearsenal/","http://dbpedia.org/resource/Multiplayer",30,27
"http://dbpedia.org/resource/Bone:_Out_from_Boneville","Bone: Out from Boneville","http://dbpedia.org/resource/Telltale_Games","http://dbpedia.org/resource/Telltale_Games",2005-09-15,"http://www.telltalegames.com/bone/","http://dbpedia.org/resource/Single-player_video_game",59.0,68
"http://dbpedia.org/resource/Volume_(video_game)","Volume (video game)","http://dbpedia.org/resource/Mike_Bithell","http://dbpedia.org/resource/Mike_Bithell",2015-08-18,"http://www.volumegame.net/","http://dbpedia.org/resource/Single-player_video_game",81.0,71
"http://dbpedia.org/resource/Unreal_Championship","Unreal Championship","http://dbpedia.org/resource/Epic_Games","http://dbpedia.org/resource/Infogrames",1929-11-02,"http://www.unrealchampionship.com","http://dbpedia.org/resource/Multiplayer_video_game",92.0,83
"http://dbpedia.org/resource/Max_Payne","Max Payne","http://dbpedia.org/resource/Remedy_Entertainment","http://dbpedia.org/resource/Gathering_of_Developers",2001-07-23,"http://www.rockstargames.com/maxpayne/splash.html","http://dbpedia.org/resource/Single-player_video_game",95.0,78
"http://dbpedia.org/resource/Guitar_Hero:_Warriors_of_Rock","Guitar Hero: Warriors of Rock","http://dbpedia.org/resource/Neversoft","http://dbpedia.org/resource/Activision",2010-09-24,"http://www.guitarhero.com/","http://dbpedia.org/resource/Multiplayer_video_game",60,72
"http://dbpedia.org/resource/Jak_II","Jak II","http://dbpedia.org/resource/Naughty_Dog","http://dbpedia.org/resource/Sony_Computer_Entertainment",2003-10-14,"https://www.playstation.com/en-us/games/jak-ii-ps2/","http://dbpedia.org/resource/Single-player_video_game",95.0,87
"http://dbpedia.org/resource/Advance_Wars_2:_Black_Hole_Rising","Advance Wars 2: Black Hole Rising","http://dbpedia.org/resource/Intelligent_Systems","http://dbpedia.org/resource/Nintendo",2010-07-03,"https://www.nintendo.co.jp/n08/bgwj/index.html","http://dbpedia.org/resource/Multiplayer_video_game",90,89
"http://dbpedia.org/resource/Bayonetta","Bayonetta","http://dbpedia.org/resource/PlatinumGames","http://dbpedia.org/resource/Nintendo",1924-10-14,"http://www.sega.com/games/bayonetta%E2%84%A2","http://dbpedia.org/resource/Single-player_video_game",82.0,86
"http://dbpedia.org/resource/Mario_Party_DS","Mario Party DS","http://dbpedia.org/resource/Hudson_Soft","http://dbpedia.org/resource/Nintendo",2019-11-07,"http://marioparty-ds.com","http://dbpedia.org/resource/Multiplayer_game",70,72
"http://dbpedia.org/resource/X-Men:_Destiny","X-Men: Destiny","http://dbpedia.org/resource/Silicon_Knights","http://dbpedia.org/resource/Activision",1930-09-11,"http://www.herohq.com/xmendestiny","http://dbpedia.org/resource/Single-player_video_game",20,33
"http://dbpedia.org/resource/Dead_or_Alive_Paradise","Dead or Alive Paradise","http://dbpedia.org/resource/Team_Ninja","http://dbpedia.org/resource/Tecmo_Koei",2010-03-30,"http://www.deadoralive.jp/paradise/","http://dbpedia.org/resource/Single-player",50,38
"http://dbpedia.org/resource/Forza_Motorsport_3","Forza Motorsport 3","http://dbpedia.org/resource/Turn_10_Studios","http://dbpedia.org/resource/Microsoft_Studios",2009-10-22,"http://www.forzamotorsport.net/","http://dbpedia.org/resource/Multiplayer_video_game",94.0,92
"http://dbpedia.org/resource/Project_X_Zone","Project X Zone","http://dbpedia.org/resource/Banpresto","http://dbpedia.org/resource/Bandai_Namco_Games",1925-06-12,"http://pxz.channel.or.jp/","http://dbpedia.org/resource/Single-player_video_game",80,70
"http://dbpedia.org/resource/The_Legend_of_Zelda:_Four_Swords_Adventures","The Legend of Zelda: Four Swords Adventures","http://dbpedia.org/resource/Nintendo_Entertainment_Analysis_&_Development","http://dbpedia.org/resource/Nintendo",2004-03-18,"http://www.zelda.com/universe/game/fourswords/","http://dbpedia.org/resource/Multiplayer",87.0,86
"http://dbpedia.org/resource/Tekken_Tag_Tournament_2","Tekken Tag Tournament 2","http://dbpedia.org/resource/Bandai_Namco_Games","http://dbpedia.org/resource/Bandai_Namco_Games",1927-03-11,"http://www.tekken.com","http://dbpedia.org/resource/Multiplayer_video_game",75.0,82
"http://dbpedia.org/resource/Race_Driver_2006","Race Driver 2006","http://dbpedia.org/resource/Sumo_Digital","http://dbpedia.org/resource/Codemasters",2006-06-06,"http://www.codemasters.com/games/?gameid=1910","http://dbpedia.org/resource/Multiplayer",85.0,81
"http://dbpedia.org/resource/Prince_of_Persia:_The_Forgotten_Sands_(Wii)","Prince of Persia: The Forgotten Sands (Wii)","http://dbpedia.org/resource/Ubisoft_Quebec","http://dbpedia.org/resource/Ubisoft",2020-05-10,"http://www.princeofpersiagame.com/","http://dbpedia.org/resource/Multiplayer_video_game",80,77
"http://dbpedia.org/resource/Burn_Zombie_Burn","Burn Zombie Burn","http://dbpedia.org/resource/Doublesix","http://dbpedia.org/resource/Doublesix",1926-03-09,"http://www.burnzombieburn.com/","http://dbpedia.org/resource/Multiplayer_game",83.0,76
"http://dbpedia.org/resource/SpellForce:_The_Order_of_Dawn","SpellForce: The Order of Dawn","http://dbpedia.org/resource/EA_Phenomic","http://dbpedia.org/resource/Dreamcatcher_Interactive",2007-10-15,"http://spellforce.jowood.com/?lang=en","http://dbpedia.org/resource/Multiplayer_video_game",82.0,74
"http://dbpedia.org/resource/The_Nightmare_Before_Christmas:_Oogie's_Revenge","The Nightmare Before Christmas: Oogie's Revenge","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Buena_Vista_Games",1929-09-04,"https://web.archive.org/web/20070930082122/http:/www.oogiesrevenge.com/intro.html","http://dbpedia.org/resource/Single_player",60,65
"http://dbpedia.org/resource/Ratchet_&_Clank_Future:_Tools_of_Destruction","Ratchet & Clank Future: Tools of Destruction","http://dbpedia.org/resource/Insomniac_Games","http://dbpedia.org/resource/Sony_Computer_Entertainment",2007-10-23,"https://www.insomniacgames.com/games/ratchet-clank-future-tools-of-destruction/","http://dbpedia.org/resource/Single-player_video_game",94.0,89
"http://dbpedia.org/resource/Mario_Tennis:_Ultra_Smash","Mario Tennis: Ultra Smash","http://dbpedia.org/resource/Camelot_Software_Planning","http://dbpedia.org/resource/Nintendo",2015-11-20,"http://mariotennis.nintendo.com/ultra-smash/","http://dbpedia.org/resource/Multiplayer_video_game",48.0,58
"http://dbpedia.org/resource/Sonic_the_Hedgehog_(2006_video_game)","Sonic the Hedgehog (2006 video game)","http://dbpedia.org/resource/Sonic_Team","http://dbpedia.org/resource/Sega",1924-11-06,"http://www2.sega.com/gamesite/sonicnext/sonicnext_full/index.php","http://dbpedia.org/resource/Multiplayer_game",42.0,43
"http://dbpedia.org/resource/Far_Cry_Primal","Far Cry Primal","http://dbpedia.org/resource/Ubisoft_Montreal","http://dbpedia.org/resource/Ubisoft",2016-02-23,"http://far-cry.ubisoft.com/primal/en-us/home/","http://dbpedia.org/resource/Single-player_video_game",79.0,74
"http://dbpedia.org/resource/Grow_Home","Grow Home","http://dbpedia.org/resource/Ubisoft_Reflections","http://dbpedia.org/resource/Ubisoft",2015-02-04,"https://www.ubisoft.com/en-GB/game/grow-home/","http://dbpedia.org/resource/Single-player_video_game",88.0,74
"http://dbpedia.org/resource/Split/Second","Split/Second","http://dbpedia.org/resource/Black_Rock_Studio","http://dbpedia.org/resource/Disney_Interactive_Studios",1921-05-10,"http://disney.go.com/disneyinteractivestudios/splitsecond/index.html","http://dbpedia.org/resource/Multiplayer_video_game",85.0,63
"http://dbpedia.org/resource/Kirby:_Canvas_Curse","Kirby: Canvas Curse","http://dbpedia.org/resource/HAL_Laboratory","http://dbpedia.org/resource/Nintendo",2005-03-24,"https://www.nintendo.com/games/detail/ae7e7d2b-4860-42b2-b9d8-d04ebd547681","http://dbpedia.org/resource/Single-player_video_game",90,86
"http://dbpedia.org/resource/God_of_War_II","God of War II","http://dbpedia.org/resource/SCE_Santa_Monica_Studio","http://dbpedia.org/resource/Sony_Computer_Entertainment",2007-03-13,"http://www.us.playstation.com/godofwar2/","http://dbpedia.org/resource/Single-player_video_game",97.0,93
"http://dbpedia.org/resource/Dead_or_Alive_3","Dead or Alive 3","http://dbpedia.org/resource/Team_Ninja","http://dbpedia.org/resource/Tecmo",2001-11-15,"http://www.tecmo.co.jp/product/doa3/index.htm","http://dbpedia.org/resource/Multiplayer",94.0,87
"http://dbpedia.org/resource/Resogun","Resogun","http://dbpedia.org/resource/Climax_Studios","http://dbpedia.org/resource/Sony_Computer_Entertainment",1923-12-14,"https://www.playstation.com/en-us/games/resogun-ps4","http://dbpedia.org/resource/Multiplayer_video_game",90,84
"http://dbpedia.org/resource/Charlie_and_the_Chocolate_Factory_video_games","Charlie and the Chocolate Factory video games","http://dbpedia.org/resource/High_Voltage_Software","http://dbpedia.org/resource/2K_Play",1922-07-05,"http://www.charliegame.com","http://dbpedia.org/resource/Single-player_video_game",45.0,26
